dataset,model,pair_id,layer,axis,role,ground_truth,projection
COCO-2017-val,Molmo2-ER,coco_1005_327592,21,horizontal,target-reference,-0.4862103010146711,-3.700369119644165
COCO-2017-val,Molmo2-ER,coco_1005_327592,21,vertical,target-reference,-0.4618391408257437,-8.28588318824768
COCO-2017-val,Molmo2-ER,coco_1006_265777,21,distance,target-reference,-0.2789047639717996,-6.706502199172974
COCO-2017-val,Molmo2-ER,coco_1006_265777,21,horizontal,target-reference,-0.0937341117837629,-1.4870864152908334
COCO-2017-val,Molmo2-ER,coco_1006_265777,21,vertical,target-reference,-0.6483858890167986,-8.65282654762268
COCO-2017-val,Molmo2-ER,coco_1007_101420,21,distance,target-reference,0.2722971760796512,-3.154754757881165
COCO-2017-val,Molmo2-ER,coco_1007_101420,21,horizontal,target-reference,0.2574544328824469,0.5973153114318848
COCO-2017-val,Molmo2-ER,coco_1007_101420,21,vertical,target-reference,0.7872820101917177,11.096231937408447
COCO-2017-val,Molmo2-ER,coco_1008_117744,21,distance,target-reference,-0.011836360508303306,-3.255418300628662
COCO-2017-val,Molmo2-ER,coco_1008_117744,21,horizontal,target-reference,-0.12006804782617239,-4.6375038623809814
COCO-2017-val,Molmo2-ER,coco_1008_117744,21,vertical,target-reference,-0.7589436306182278,-8.17723536491394
COCO-2017-val,Molmo2-ER,coco_1009_243344,21,distance,target-reference,0.4496151398885709,3.3535454273223877
COCO-2017-val,Molmo2-ER,coco_1009_243344,21,horizontal,target-reference,0.3585705902340554,0.8062258958816533
COCO-2017-val,Molmo2-ER,coco_1009_243344,21,vertical,target-reference,0.6809281029538604,12.07653522491455
COCO-2017-val,Molmo2-ER,coco_1010_384468,21,distance,target-reference,0.4765708419730058,0.8313465118408203
COCO-2017-val,Molmo2-ER,coco_1010_384468,21,horizontal,target-reference,0.8724828795223971,9.026535511016846
COCO-2017-val,Molmo2-ER,coco_1010_384468,21,vertical,target-reference,0.06695496698003711,0.6351734101772308
COCO-2017-val,Molmo2-ER,coco_1011_409358,21,distance,target-reference,-0.22969581785138132,-7.695554494857788
COCO-2017-val,Molmo2-ER,coco_1011_409358,21,horizontal,target-reference,-0.9057528305425311,-13.80943489074707
COCO-2017-val,Molmo2-ER,coco_1011_409358,21,vertical,target-reference,0.3842227388561048,-0.03058624267578125
COCO-2017-val,Molmo2-ER,coco_1012_540962,21,distance,target-reference,0.07586214918911283,-1.6880614161491394
COCO-2017-val,Molmo2-ER,coco_1012_540962,21,horizontal,target-reference,0.8813372991837788,13.303964614868164
COCO-2017-val,Molmo2-ER,coco_1012_540962,21,vertical,target-reference,-0.06867344448736701,-6.00553297996521
COCO-2017-val,Molmo2-ER,coco_1013_507223,21,distance,target-reference,0.27470885688841934,-1.4295252859592438
COCO-2017-val,Molmo2-ER,coco_1013_507223,21,horizontal,target-reference,0.9442035424471732,7.917339086532593
COCO-2017-val,Molmo2-ER,coco_1013_507223,21,vertical,target-reference,0.554372325966673,11.000967979431152
COCO-2017-val,Molmo2-ER,coco_1014_116825,21,distance,target-reference,-0.4125513873823814,-6.147118806838989
COCO-2017-val,Molmo2-ER,coco_1014_116825,21,horizontal,target-reference,-0.9813194330266721,-9.385965824127197
COCO-2017-val,Molmo2-ER,coco_1014_116825,21,vertical,target-reference,-0.2812358703759006,-3.281426429748535
COCO-2017-val,Molmo2-ER,coco_1015_150265,21,distance,target-reference,0.21826360422973556,-0.4928576946258545
COCO-2017-val,Molmo2-ER,coco_1015_150265,21,horizontal,target-reference,-0.2479293632281206,-8.489993333816528
COCO-2017-val,Molmo2-ER,coco_1015_150265,21,vertical,target-reference,0.8806706339557635,13.170169353485107
COCO-2017-val,Molmo2-ER,coco_1016_318238,21,distance,target-reference,0.3085307003516309,3.807410717010498
COCO-2017-val,Molmo2-ER,coco_1016_318238,21,horizontal,target-reference,-0.3013731484431384,1.6354514062404633
COCO-2017-val,Molmo2-ER,coco_1016_318238,21,vertical,target-reference,0.7360748768654859,3.269229769706726
COCO-2017-val,Molmo2-ER,coco_1017_236721,21,distance,target-reference,0.031734785603851595,3.0587425231933594
COCO-2017-val,Molmo2-ER,coco_1017_236721,21,horizontal,target-reference,0.827539771949623,11.18381404876709
COCO-2017-val,Molmo2-ER,coco_1017_236721,21,vertical,target-reference,0.1815658374629966,8.444411396980286
COCO-2017-val,Molmo2-ER,coco_1018_340015,21,distance,target-reference,0.5680940686700802,1.2450996041297913
COCO-2017-val,Molmo2-ER,coco_1018_340015,21,horizontal,target-reference,-0.2918229251801656,0.9298282861709595
COCO-2017-val,Molmo2-ER,coco_1018_340015,21,vertical,target-reference,0.8695614299283648,-1.1748057603836066
COCO-2017-val,Molmo2-ER,coco_1019_313588,21,distance,target-reference,-0.6367464335893553,-6.578510284423828
COCO-2017-val,Molmo2-ER,coco_1019_313588,21,horizontal,target-reference,-1.1551571646207337,-8.063409090042114
COCO-2017-val,Molmo2-ER,coco_1019_313588,21,vertical,target-reference,-0.1991255008556438,-9.11857795715332
COCO-2017-val,Molmo2-ER,coco_1020_29397,21,distance,target-reference,-0.07393680212053691,-1.4511075019836426
COCO-2017-val,Molmo2-ER,coco_1020_29397,21,horizontal,target-reference,-0.4283250997004336,-6.378394961357117
COCO-2017-val,Molmo2-ER,coco_1020_29397,21,vertical,target-reference,0.7118055526515052,12.937687873840334
COCO-2017-val,Molmo2-ER,coco_1021_468332,21,distance,target-reference,0.2942264579416627,4.105051517486572
COCO-2017-val,Molmo2-ER,coco_1021_468332,21,horizontal,target-reference,0.7902139688993313,1.6307149827480316
COCO-2017-val,Molmo2-ER,coco_1021_468332,21,vertical,target-reference,0.33579019671252963,1.259072184562683
COCO-2017-val,Molmo2-ER,coco_1022_563267,21,distance,target-reference,0.3886918370371396,3.386423707008361
COCO-2017-val,Molmo2-ER,coco_1022_563267,21,horizontal,target-reference,-0.38935325893559225,-3.1286078095436087
COCO-2017-val,Molmo2-ER,coco_1022_563267,21,vertical,target-reference,0.7300397209533029,14.880735397338869
COCO-2017-val,Molmo2-ER,coco_1023_196141,21,distance,target-reference,0.2179045504848547,-4.857150316238403
COCO-2017-val,Molmo2-ER,coco_1023_196141,21,horizontal,target-reference,0.8529675692695217,6.407727003097534
COCO-2017-val,Molmo2-ER,coco_1023_196141,21,vertical,target-reference,0.2918150025984477,8.106818675994873
COCO-2017-val,Molmo2-ER,coco_1024_329542,21,distance,target-reference,0.3607917865883744,-1.827632486820221
COCO-2017-val,Molmo2-ER,coco_1024_329542,21,horizontal,target-reference,-0.8647459511890196,-0.9032210409641266
COCO-2017-val,Molmo2-ER,coco_1024_329542,21,vertical,target-reference,-0.05852116469288049,-6.132411956787109
COCO-2017-val,Molmo2-ER,coco_1025_474164,21,distance,target-reference,0.7253482387348588,5.690740942955017
COCO-2017-val,Molmo2-ER,coco_1025_474164,21,horizontal,target-reference,0.742115786158549,-1.1818327903747565
COCO-2017-val,Molmo2-ER,coco_1025_474164,21,vertical,target-reference,0.31270849386418553,1.9111216068267822
COCO-2017-val,Molmo2-ER,coco_1026_72281,21,distance,target-reference,0.1521190063759059,-0.5047426223754883
COCO-2017-val,Molmo2-ER,coco_1026_72281,21,horizontal,target-reference,0.020104566418837094,-0.6030251979827879
COCO-2017-val,Molmo2-ER,coco_1026_72281,21,vertical,target-reference,0.7101112930994057,10.909738063812256
COCO-2017-val,Molmo2-ER,coco_1027_116439,21,distance,target-reference,-0.35597306581129984,-2.680438995361328
COCO-2017-val,Molmo2-ER,coco_1027_116439,21,horizontal,target-reference,1.0763831051864277,-0.7661653757095337
COCO-2017-val,Molmo2-ER,coco_1027_116439,21,vertical,target-reference,-0.11514810885237631,0.4874441623687744
COCO-2017-val,Molmo2-ER,coco_1028_186282,21,distance,target-reference,-0.5398637630863596,-5.906341075897217
COCO-2017-val,Molmo2-ER,coco_1028_186282,21,horizontal,target-reference,-0.04000704753778159,-1.2442474365234375
COCO-2017-val,Molmo2-ER,coco_1028_186282,21,vertical,target-reference,-1.0771624059807725,-14.818845272064209
COCO-2017-val,Molmo2-ER,coco_1029_138492,21,distance,target-reference,-0.05605654377521552,-0.4310568571090696
COCO-2017-val,Molmo2-ER,coco_1029_138492,21,horizontal,target-reference,0.42576870738036265,-0.025200963020324707
COCO-2017-val,Molmo2-ER,coco_1029_138492,21,vertical,target-reference,0.5733429795117674,7.190969407558441
COCO-2017-val,Molmo2-ER,coco_1030_278463,21,distance,target-reference,-0.4369898897310951,-3.5777107477188106
COCO-2017-val,Molmo2-ER,coco_1030_278463,21,horizontal,target-reference,0.830609704933544,4.530117034912109
COCO-2017-val,Molmo2-ER,coco_1030_278463,21,vertical,target-reference,-0.06190159998497702,-5.997595429420471
COCO-2017-val,Molmo2-ER,coco_1031_239318,21,distance,target-reference,0.10390845530272079,-2.018049716949463
COCO-2017-val,Molmo2-ER,coco_1031_239318,21,horizontal,target-reference,-0.8126025886880905,-3.932840883731842
COCO-2017-val,Molmo2-ER,coco_1031_239318,21,vertical,target-reference,0.11812204729721881,-3.188195586204529
COCO-2017-val,Molmo2-ER,coco_1032_248111,21,distance,target-reference,-0.20895678186551597,-7.663259983062745
COCO-2017-val,Molmo2-ER,coco_1032_248111,21,horizontal,target-reference,-0.7795490837141832,-19.11151885986328
COCO-2017-val,Molmo2-ER,coco_1032_248111,21,vertical,target-reference,-0.1519816080962091,-1.0214980244636536
COCO-2017-val,Molmo2-ER,coco_1033_210394,21,distance,target-reference,-0.1116881055764631,-6.751886427402496
COCO-2017-val,Molmo2-ER,coco_1033_210394,21,horizontal,target-reference,0.7848997184158943,3.821743369102478
COCO-2017-val,Molmo2-ER,coco_1033_210394,21,vertical,target-reference,0.2701781707816278,8.340262413024902
COCO-2017-val,Molmo2-ER,coco_1034_42102,21,distance,target-reference,0.263758767629121,-3.9519712924957275
COCO-2017-val,Molmo2-ER,coco_1034_42102,21,horizontal,target-reference,-0.7574809318212085,-4.159384489059448
COCO-2017-val,Molmo2-ER,coco_1034_42102,21,vertical,target-reference,0.6003552116116225,5.5254387855529785
COCO-2017-val,Molmo2-ER,coco_1035_489924,21,distance,target-reference,0.11708926340416317,-2.348676025867462
COCO-2017-val,Molmo2-ER,coco_1035_489924,21,horizontal,target-reference,-0.42661272593868815,-4.487186193466187
COCO-2017-val,Molmo2-ER,coco_1035_489924,21,vertical,target-reference,-1.0552295913673801,-11.870317459106445
COCO-2017-val,Molmo2-ER,coco_1036_199055,21,distance,target-reference,0.05309781551118223,-2.3647776842117314
COCO-2017-val,Molmo2-ER,coco_1036_199055,21,horizontal,target-reference,0.0476819910311746,1.577008068561554
COCO-2017-val,Molmo2-ER,coco_1036_199055,21,vertical,target-reference,0.8407198648899322,11.486474514007568
COCO-2017-val,Molmo2-ER,coco_1037_369037,21,distance,target-reference,-0.199799623021953,-2.3438279032707223
COCO-2017-val,Molmo2-ER,coco_1037_369037,21,horizontal,target-reference,0.436282382514961,2.907370567321778
COCO-2017-val,Molmo2-ER,coco_1037_369037,21,vertical,target-reference,0.9432560071340991,8.201058387756348
COCO-2017-val,Molmo2-ER,coco_1038_183965,21,distance,target-reference,0.010212489252506396,-1.7287836670875558
COCO-2017-val,Molmo2-ER,coco_1038_183965,21,horizontal,target-reference,-0.6890169269268888,-12.03489065170288
COCO-2017-val,Molmo2-ER,coco_1038_183965,21,vertical,target-reference,-0.4812869751692248,-11.871450901031494
COCO-2017-val,Molmo2-ER,coco_1039_255824,21,distance,target-reference,0.1930492793608213,-0.7996910214424133
COCO-2017-val,Molmo2-ER,coco_1039_255824,21,horizontal,target-reference,-0.3408956517000128,-5.750693440437317
COCO-2017-val,Molmo2-ER,coco_1039_255824,21,vertical,target-reference,0.7064653023376544,8.591844439506533
COCO-2017-val,Molmo2-ER,coco_1040_366884,21,distance,target-reference,0.2371710256759086,7.001587390899658
COCO-2017-val,Molmo2-ER,coco_1040_366884,21,horizontal,target-reference,-0.29693347589280195,-7.373742341995239
COCO-2017-val,Molmo2-ER,coco_1040_366884,21,vertical,target-reference,1.0172650513369736,17.113475799560547
COCO-2017-val,Molmo2-ER,coco_1041_319607,21,distance,target-reference,-0.04274783676758659,-2.7653114795684814
COCO-2017-val,Molmo2-ER,coco_1041_319607,21,horizontal,target-reference,0.7293622804317299,7.506175994873047
COCO-2017-val,Molmo2-ER,coco_1041_319607,21,vertical,target-reference,-0.6534036951242176,-9.171932697296143
COCO-2017-val,Molmo2-ER,coco_1042_213547,21,distance,target-reference,-0.7509861241961753,-5.269449353218079
COCO-2017-val,Molmo2-ER,coco_1042_213547,21,horizontal,target-reference,-0.6613871793529343,-10.365492343902588
COCO-2017-val,Molmo2-ER,coco_1042_213547,21,vertical,target-reference,-0.6449272737499347,-5.329617232084274
COCO-2017-val,Molmo2-ER,coco_1043_6471,21,distance,target-reference,0.15782274253343642,-5.075533151626587
COCO-2017-val,Molmo2-ER,coco_1043_6471,21,horizontal,target-reference,-0.4295500015908877,-6.752450466156006
COCO-2017-val,Molmo2-ER,coco_1043_6471,21,vertical,target-reference,1.1186101625504725,16.190663814544678
COCO-2017-val,Molmo2-ER,coco_1044_501523,21,distance,target-reference,-0.1418766094338825,-5.965948224067688
COCO-2017-val,Molmo2-ER,coco_1044_501523,21,horizontal,target-reference,-0.1040704742526093,-4.141653776168823
COCO-2017-val,Molmo2-ER,coco_1044_501523,21,vertical,target-reference,-0.9020151020080613,-4.631553530693054
COCO-2017-val,Molmo2-ER,coco_1045_168337,21,distance,target-reference,-0.012101774164544402,-4.967973828315735
COCO-2017-val,Molmo2-ER,coco_1045_168337,21,horizontal,target-reference,-0.8590016664096729,-6.732573866844177
COCO-2017-val,Molmo2-ER,coco_1045_168337,21,vertical,target-reference,0.036628030281684154,3.8687443733215336
COCO-2017-val,Molmo2-ER,coco_1046_85376,21,distance,target-reference,0.5250103467190108,5.923422574996948
COCO-2017-val,Molmo2-ER,coco_1046_85376,21,horizontal,target-reference,0.8511255540521929,2.7758736610412598
COCO-2017-val,Molmo2-ER,coco_1046_85376,21,vertical,target-reference,0.583473214865085,5.3181750774383545
COCO-2017-val,Molmo2-ER,coco_1047_442480,21,distance,target-reference,0.011887328141641118,-2.840889811515808
COCO-2017-val,Molmo2-ER,coco_1047_442480,21,horizontal,target-reference,0.8030100301148069,8.694205522537231
COCO-2017-val,Molmo2-ER,coco_1047_442480,21,vertical,target-reference,-0.2094701126570599,-6.971982479095459
COCO-2017-val,Molmo2-ER,coco_1048_312421,21,distance,target-reference,0.2969508360160023,4.23983895778656
COCO-2017-val,Molmo2-ER,coco_1048_312421,21,horizontal,target-reference,0.6717201133707802,7.760973572731018
COCO-2017-val,Molmo2-ER,coco_1048_312421,21,vertical,target-reference,0.238349549250505,5.170932292938232
COCO-2017-val,Molmo2-ER,coco_1049_158660,21,distance,target-reference,0.40681354685849536,8.398821711540222
COCO-2017-val,Molmo2-ER,coco_1049_158660,21,horizontal,target-reference,-0.8768906215584977,-9.036109566688538
COCO-2017-val,Molmo2-ER,coco_1049_158660,21,vertical,target-reference,0.1802208501015527,5.813149452209472
COCO-2017-val,Molmo2-ER,coco_1050_15497,21,distance,target-reference,-0.3528416872149281,-5.370472192764282
COCO-2017-val,Molmo2-ER,coco_1050_15497,21,horizontal,target-reference,0.4533568990599735,5.006599187850953
COCO-2017-val,Molmo2-ER,coco_1050_15497,21,vertical,target-reference,-0.6206370880279555,-4.8624314069747925
COCO-2017-val,Molmo2-ER,coco_1051_57672,21,distance,target-reference,0.4731030171517187,4.753012537956238
COCO-2017-val,Molmo2-ER,coco_1051_57672,21,horizontal,target-reference,0.5589516235086303,4.229844748973846
COCO-2017-val,Molmo2-ER,coco_1051_57672,21,vertical,target-reference,0.8568459957459962,9.125866889953613
COCO-2017-val,Molmo2-ER,coco_1052_347930,21,distance,target-reference,0.3114273828168098,1.4980909228324886
COCO-2017-val,Molmo2-ER,coco_1052_347930,21,horizontal,target-reference,0.3075304731902588,0.9164161384105682
COCO-2017-val,Molmo2-ER,coco_1052_347930,21,vertical,target-reference,0.8117202775839101,10.687074899673464
COCO-2017-val,Molmo2-ER,coco_1053_193348,21,distance,target-reference,0.2080673392594517,1.9063324928283691
COCO-2017-val,Molmo2-ER,coco_1053_193348,21,horizontal,target-reference,0.7530975510072406,1.8750433921813965
COCO-2017-val,Molmo2-ER,coco_1053_193348,21,vertical,target-reference,0.2893012415798091,-0.10842180252075195
COCO-2017-val,Molmo2-ER,coco_1054_43581,21,distance,target-reference,-0.19260509602963288,-4.08855676651001
COCO-2017-val,Molmo2-ER,coco_1054_43581,21,horizontal,target-reference,0.5118879000169595,0.8650728464126587
COCO-2017-val,Molmo2-ER,coco_1054_43581,21,vertical,target-reference,-0.3782954273319531,-0.21954262256622337
COCO-2017-val,Molmo2-ER,coco_1055_492878,21,distance,target-reference,0.08851801668166429,-4.070125579833984
COCO-2017-val,Molmo2-ER,coco_1055_492878,21,horizontal,target-reference,-0.8119652817570118,-3.936349391937256
COCO-2017-val,Molmo2-ER,coco_1055_492878,21,vertical,target-reference,-0.2587680945135029,-4.527644217014313
COCO-2017-val,Molmo2-ER,coco_1056_310200,21,distance,target-reference,0.5966752357860821,6.565086126327515
COCO-2017-val,Molmo2-ER,coco_1056_310200,21,horizontal,target-reference,0.058906959463335,-1.725909352302551
COCO-2017-val,Molmo2-ER,coco_1056_310200,21,vertical,target-reference,0.9116511030048539,10.07813674211502
COCO-2017-val,Molmo2-ER,coco_1057_238410,21,distance,target-reference,0.379022303102333,8.769481182098389
COCO-2017-val,Molmo2-ER,coco_1057_238410,21,horizontal,target-reference,-0.22548527792838902,-9.350802779197693
COCO-2017-val,Molmo2-ER,coco_1057_238410,21,vertical,target-reference,1.0863281683535124,19.344207763671875
COCO-2017-val,Molmo2-ER,coco_1058_480122,21,distance,target-reference,0.4650023384070815,7.092448890209198
COCO-2017-val,Molmo2-ER,coco_1058_480122,21,horizontal,target-reference,0.6501635896681518,4.232792139053345
COCO-2017-val,Molmo2-ER,coco_1058_480122,21,vertical,target-reference,0.4285319192645192,6.418003082275391
COCO-2017-val,Molmo2-ER,coco_1059_375278,21,distance,target-reference,0.4279203608451932,1.9075233936309814
COCO-2017-val,Molmo2-ER,coco_1059_375278,21,horizontal,target-reference,-0.5250092260534548,-4.32324481010437
COCO-2017-val,Molmo2-ER,coco_1059_375278,21,vertical,target-reference,-0.9063168359107174,-4.574143886566162
COCO-2017-val,Molmo2-ER,coco_1060_473406,21,distance,target-reference,-0.2617068734529875,-2.5482189655303955
COCO-2017-val,Molmo2-ER,coco_1060_473406,21,horizontal,target-reference,-0.7471444671373518,-4.208297967910767
COCO-2017-val,Molmo2-ER,coco_1060_473406,21,vertical,target-reference,-0.5108440372285175,-4.071563005447388
COCO-2017-val,Molmo2-ER,coco_1061_134882,21,distance,target-reference,0.2575587989850195,3.5568363666534424
COCO-2017-val,Molmo2-ER,coco_1061_134882,21,horizontal,target-reference,0.9355782456995585,7.642545700073242
COCO-2017-val,Molmo2-ER,coco_1061_134882,21,vertical,target-reference,0.3582466965376938,7.900567531585693
COCO-2017-val,Molmo2-ER,coco_1062_345466,21,distance,target-reference,0.6077716315760111,4.964111626148224
COCO-2017-val,Molmo2-ER,coco_1062_345466,21,horizontal,target-reference,0.8106025116102356,3.9263890981674194
COCO-2017-val,Molmo2-ER,coco_1062_345466,21,vertical,target-reference,0.32493088288987415,9.0532066822052
COCO-2017-val,Molmo2-ER,coco_1063_369310,21,distance,target-reference,-0.8246787790455513,-5.750608325004578
COCO-2017-val,Molmo2-ER,coco_1063_369310,21,horizontal,target-reference,0.8641415103453933,5.479631185531616
COCO-2017-val,Molmo2-ER,coco_1063_369310,21,vertical,target-reference,-0.37437673870671556,-5.854048252105713
COCO-2017-val,Molmo2-ER,coco_1064_440617,21,distance,target-reference,0.4286989229397093,-2.577160596847534
COCO-2017-val,Molmo2-ER,coco_1064_440617,21,horizontal,target-reference,-0.8356031099019533,-5.017259359359741
COCO-2017-val,Molmo2-ER,coco_1064_440617,21,vertical,target-reference,-0.3973292662677499,-3.5447953939437866
COCO-2017-val,Molmo2-ER,coco_1065_327601,21,distance,target-reference,0.1489892866499772,-5.590221881866455
COCO-2017-val,Molmo2-ER,coco_1065_327601,21,horizontal,target-reference,-0.5324388351274213,-2.6989431381225586
COCO-2017-val,Molmo2-ER,coco_1065_327601,21,vertical,target-reference,0.5794225375737069,7.135707378387453
COCO-2017-val,Molmo2-ER,coco_1066_405691,21,distance,target-reference,-0.2043435463227219,-5.742665529251099
COCO-2017-val,Molmo2-ER,coco_1066_405691,21,horizontal,target-reference,0.2492825113638937,1.5691072940826416
COCO-2017-val,Molmo2-ER,coco_1066_405691,21,vertical,target-reference,-0.8192458774095299,-7.686501502990723
COCO-2017-val,Molmo2-ER,coco_1067_354072,21,distance,target-reference,-0.5535930300833934,-11.940655589103699
COCO-2017-val,Molmo2-ER,coco_1067_354072,21,horizontal,target-reference,-0.36568210095153453,-3.6734147667884827
COCO-2017-val,Molmo2-ER,coco_1067_354072,21,vertical,target-reference,-0.6892023346223333,-8.349729776382446
COCO-2017-val,Molmo2-ER,coco_1068_231237,21,distance,target-reference,0.2694372074241625,-3.0179455280303955
COCO-2017-val,Molmo2-ER,coco_1068_231237,21,horizontal,target-reference,-0.015426543144101697,-0.15292096138000488
COCO-2017-val,Molmo2-ER,coco_1068_231237,21,vertical,target-reference,0.7178094968955357,3.489965379238129
COCO-2017-val,Molmo2-ER,coco_1069_389381,21,distance,target-reference,-0.4415901880432132,-8.067458152770996
COCO-2017-val,Molmo2-ER,coco_1069_389381,21,horizontal,target-reference,-0.7147649368145326,-10.870101690292358
COCO-2017-val,Molmo2-ER,coco_1069_389381,21,vertical,target-reference,-0.5504069424621658,-11.43175482749939
COCO-2017-val,Molmo2-ER,coco_1070_186632,21,distance,target-reference,-0.34090218002917627,-3.8290971517562866
COCO-2017-val,Molmo2-ER,coco_1070_186632,21,horizontal,target-reference,-0.8799112068059476,-9.601559162139893
COCO-2017-val,Molmo2-ER,coco_1070_186632,21,vertical,target-reference,-0.446928666988385,-11.438528060913086
COCO-2017-val,Molmo2-ER,coco_1071_294855,21,distance,target-reference,0.34342758035942,2.34431254863739
COCO-2017-val,Molmo2-ER,coco_1071_294855,21,horizontal,target-reference,-0.6583075540221577,-11.799540042877197
COCO-2017-val,Molmo2-ER,coco_1071_294855,21,vertical,target-reference,-0.552099078296324,-6.218653202056885
COCO-2017-val,Molmo2-ER,coco_1072_189436,21,distance,target-reference,0.0700837638760361,-0.24529743194580123
COCO-2017-val,Molmo2-ER,coco_1072_189436,21,horizontal,target-reference,-0.3119775001670871,-1.3530497550964355
COCO-2017-val,Molmo2-ER,coco_1072_189436,21,vertical,target-reference,-0.6022611218427154,-4.299029231071472
COCO-2017-val,Molmo2-ER,coco_1073_344621,21,distance,target-reference,-0.3569082602374951,-0.520183563232422
COCO-2017-val,Molmo2-ER,coco_1073_344621,21,horizontal,target-reference,-0.7426097788581387,-8.910331964492798
COCO-2017-val,Molmo2-ER,coco_1073_344621,21,vertical,target-reference,-0.23086436432111013,-6.251030206680299
COCO-2017-val,Molmo2-ER,coco_1074_290081,21,distance,target-reference,-0.17875172255004723,-2.1492762565612793
COCO-2017-val,Molmo2-ER,coco_1074_290081,21,horizontal,target-reference,0.0254157202280638,1.1105139255523682
COCO-2017-val,Molmo2-ER,coco_1074_290081,21,vertical,target-reference,-0.5487811865261087,-3.0116740465164185
COCO-2017-val,Molmo2-ER,coco_1075_443426,21,distance,target-reference,-0.23427471752769707,-1.2225011587142949
COCO-2017-val,Molmo2-ER,coco_1075_443426,21,horizontal,target-reference,0.1706540341408302,1.7259306311607359
COCO-2017-val,Molmo2-ER,coco_1075_443426,21,vertical,target-reference,-0.44419504352630224,-8.093860507011414
COCO-2017-val,Molmo2-ER,coco_1076_337055,21,distance,target-reference,0.32384044968860504,-0.9488747119903569
COCO-2017-val,Molmo2-ER,coco_1076_337055,21,horizontal,target-reference,0.3299379376514737,2.711243510246277
COCO-2017-val,Molmo2-ER,coco_1076_337055,21,vertical,target-reference,0.6335613012256043,7.62491512298584
COCO-2017-val,Molmo2-ER,coco_1077_150417,21,distance,target-reference,0.3408109841699672,5.914141416549683
COCO-2017-val,Molmo2-ER,coco_1077_150417,21,horizontal,target-reference,-0.17444760024785438,-6.1658395528793335
COCO-2017-val,Molmo2-ER,coco_1077_150417,21,vertical,target-reference,0.9969322191661036,11.262725114822388
COCO-2017-val,Molmo2-ER,coco_1078_480936,21,distance,target-reference,0.1757751008644418,0.6012152433395386
COCO-2017-val,Molmo2-ER,coco_1078_480936,21,horizontal,target-reference,-0.8399982522300671,-7.315647006034851
COCO-2017-val,Molmo2-ER,coco_1078_480936,21,vertical,target-reference,0.1306845611424356,0.3904280662536621
COCO-2017-val,Molmo2-ER,coco_1079_492992,21,distance,target-reference,-0.2343758882745394,-5.110377669334412
COCO-2017-val,Molmo2-ER,coco_1079_492992,21,horizontal,target-reference,0.09321494299463791,3.498199224472046
COCO-2017-val,Molmo2-ER,coco_1079_492992,21,vertical,target-reference,-0.6933954296299403,-10.552529335021973
COCO-2017-val,Molmo2-ER,coco_1080_490515,21,distance,target-reference,-0.008565582625280677,2.051119565963745
COCO-2017-val,Molmo2-ER,coco_1080_490515,21,horizontal,target-reference,0.7878250696310641,8.246482849121094
COCO-2017-val,Molmo2-ER,coco_1080_490515,21,vertical,target-reference,0.43304399272246163,6.301072597503662
COCO-2017-val,Molmo2-ER,coco_1081_152214,21,distance,target-reference,0.0922984441928893,-1.5211095809936523
COCO-2017-val,Molmo2-ER,coco_1081_152214,21,horizontal,target-reference,-0.1070355022199783,-1.8225873112678528
COCO-2017-val,Molmo2-ER,coco_1081_152214,21,vertical,target-reference,0.4737105244285804,4.4406667947769165
COCO-2017-val,Molmo2-ER,coco_1082_289222,21,distance,target-reference,-0.3026631403869689,-2.372072398662567
COCO-2017-val,Molmo2-ER,coco_1082_289222,21,horizontal,target-reference,-0.8054013366517713,-8.246142864227295
COCO-2017-val,Molmo2-ER,coco_1082_289222,21,vertical,target-reference,-0.0645354965349676,-2.070011138916016
COCO-2017-val,Molmo2-ER,coco_1083_540502,21,distance,target-reference,0.1428541400009568,4.298259615898132
COCO-2017-val,Molmo2-ER,coco_1083_540502,21,horizontal,target-reference,-0.6959490151391305,-13.18273115158081
COCO-2017-val,Molmo2-ER,coco_1083_540502,21,vertical,target-reference,0.3274135123981634,10.877105236053465
COCO-2017-val,Molmo2-ER,coco_1084_237928,21,distance,target-reference,0.1395549799683693,7.5758585929870605
COCO-2017-val,Molmo2-ER,coco_1084_237928,21,horizontal,target-reference,0.9799166945164208,11.767231464385986
COCO-2017-val,Molmo2-ER,coco_1084_237928,21,vertical,target-reference,0.1188925158034341,11.335629940032957
COCO-2017-val,Molmo2-ER,coco_1085_13659,21,distance,target-reference,-0.5785369959643817,-5.241217255592346
COCO-2017-val,Molmo2-ER,coco_1085_13659,21,horizontal,target-reference,0.3431938508482653,0.837498903274537
COCO-2017-val,Molmo2-ER,coco_1085_13659,21,vertical,target-reference,-1.0256149618327297,-10.403100967407227
COCO-2017-val,Molmo2-ER,coco_1086_453001,21,distance,target-reference,-0.18905713568849608,-5.32004714012146
COCO-2017-val,Molmo2-ER,coco_1086_453001,21,horizontal,target-reference,-0.794400671461615,-6.7887122631073
COCO-2017-val,Molmo2-ER,coco_1086_453001,21,vertical,target-reference,-0.21051768095603257,-3.7480995655059814
COCO-2017-val,Molmo2-ER,coco_1087_166166,21,distance,target-reference,0.09691220986168736,-6.987435340881348
COCO-2017-val,Molmo2-ER,coco_1087_166166,21,horizontal,target-reference,-0.7873242553325557,-6.439838409423828
COCO-2017-val,Molmo2-ER,coco_1087_166166,21,vertical,target-reference,-0.10575562052457832,-10.737656593322754
